新流水序,臺灣標準字,Unicode-tw,大陸規範字,Unicode-cn
1038870000,譎,8b4e,谲,8c32
2047680000,讞,8b9e,谳,8c33
1038930000,譴,8b74,谴,8c34
3133010000,譫,8b6b,谵,8c35
1039000000,讖,8b96,谶,8c36
2047960000,豶,8c76,豮,8c6e
1039280000,貞,8c9e,贞,8d1e
1039290000,負,8ca0,负,8d1f
1039310000,貢,8ca2,贡,8d21
1039300000,財,8ca1,财,8d22
1039330000,責,8cac,责,8d23
1039670000,賢,8ce2,贤,8d24
1017270000,敗,6557,败,8d25
1011770000,帳,5e33,账,8d26
1039650000,賬,8cec,账,8d26
1039350000,貨,8ca8,货,8d27
1039700000,質,8cea,质,8d28
1039320000,販,8ca9,贩,8d29
1039360000,貪,8caa,贪,8d2a
1039370000,貧,8ca7,贫,8d2b
1039470000,貶,8cb6,贬,8d2c
1039740000,購,8cfc,购,8d2d
1039380000,貯,8caf,贮,8d2e
1039340000,貫,8cab,贯,8d2f
1039400000,貳,8cb3,贰,8d30
1039640000,賤,8ce4,贱,8d31
1039420000,賁,8cc1,贲,8d32
2048180000,貰,8cb0,贳,8d33
1039390000,貼,8cbc,贴,8d34
1039450000,貴,8cb4,贵,8d35
2048160000,貺,8cba,贶,8d36
1039490000,貸,8cb8,贷,8d37
1039480000,貿,8cbf,贸,8d38
1039430000,費,8cbb,费,8d39
1039440000,賀,8cc0,贺,8d3a
1039410000,貽,8cbd,贻,8d3b
1039500000,賊,8cca,贼,8d3c
2048320000,贄,8d04,贽,8d3d
1039520000,賈,8cc8,贾,8d3e
1039530000,賄,8cc4,贿,8d3f
1039540000,貲,8cb2,赀,8d40
1039550000,賃,8cc3,赁,8d41
1039560000,賂,8cc2,赂,8d42
1039800000,贓,8d13,赃,8d43
1039510000,資,8cc7,资,8d44
1039570000,賅,8cc5,赅,8d45
2048350000,贐,8d10,赆,8d46
2048200000,賕,8cd5,赇,8d47
1039590000,賑,8cd1,赈,8d48
2048260000,賚,8cda,赉,8d49
1039600000,賒,8cd2,赊,8d4a
1039630000,賦,8ce6,赋,8d4b
1039660000,賭,8ced,赌,8d4c
2063030000,齎,9f4e,赍,8d4d
4140090000,賫,8CEB,赍,8d4d
1039810000,贖,8d16,赎,8d4e
1039620000,賞,8cde,赏,8d4f
1039690000,賜,8cdc,赐,8d50
2048360000,贔,8d14,赑,8d51
2048250000,賡,8ce1,赓,8d53
1039610000,賠,8ce0,赔,8d54
3135970000,賧,8ce7,赕,8d55
1039710000,賴,8cf4,赖,8d56
2048270000,賵,8cf5,赗,8d57
1039750000,贅,8d05,赘,8d58
2048300000,賻,8cfb,赙,8d59
1039720000,賺,8cfa,赚,8d5a
1039730000,賽,8cfd,赛,8d5b
2048310000,賾,8cfe,赜,8d5c
1039820000,贗,8d17,赝,8d5d
1039010000,讚,8b9a,赞,8d5e
1039770000,贊,8d0a,赞,8d5e
2048340000,贇,8d07,赟,8d5f
1039760000,贈,8d08,赠,8d60
1039790000,贍,8d0d,赡,8d61
1039780000,贏,8d0f,赢,8d62
1039830000,贛,8d1b,赣,8d63
2048410000,赬,8d6c,赪,8d6a
1039960000,趙,8d99,赵,8d75
2048640000,趲,8db2,趱,8db1
1040470000,躉,8e89,趸,8db8
2049410000,蹌,8e4c,跄,8dc4
2049730000,躒,8e92,跞,8dde
1040210000,踐,8e10,践,8df5
1040500000,躂,8e82,跶,8df6
1040460000,蹺,8e7a,跷,8df7
2049540000,蹕,8e55,跸,8df8
2049720000,躚,8e9a,跹,8df9
2049690000,躋,8e8b,跻,8dfb
1040510000,躊,8e8a,踌,8e0c
2049740000,躓,8e93,踬,8e2c
1040530000,躑,8e91,踯,8e2f
1040380000,蹣,8e63,蹒,8e52
2049810000,躥,8ea5,蹿,8e7f
1040550000,躪,8eaa,躏,8e8f
2049840000,躦,8ea6,躜,8e9c
1040640000,軌,8ecc,轨,8f68
1040650000,軒,8ed2,轩,8f69
2049890000,軑,8ed1,轪,8f6a
1040660000,軔,8ed4,轫,8f6b
1040950000,轉,8f49,转,8f6c
1040670000,軛,8edb,轭,8f6d
1040680000,軟,8edf,软,8f6f
1040990000,轟,8f5f,轰,8f70
3141970000,軲,8ef2,轱,8f71
1040690000,軻,8efb,轲,8f72
2050580000,轤,8f64,轳,8f73
1040700000,軸,8ef8,轴,8f74
2049970000,軹,8ef9,轵,8f75
1040710000,軼,8efc,轶,8f76
3142010000,軤,8ee4,轷,8f77
2050050000,軫,8eeb,轸,8f78
2050570000,轢,8f62,轹,8f79
2049960000,軺,8efa,轺,8f7a
1040780000,輕,8f15,轻,8f7b
1040740000,軾,8efe,轼,8f7c
1040730000,載,8f09,载,8f7d
1040750000,輊,8f0a,轾,8f7e
1040980000,轎,8f4e,轿,8f7f
2050140000,輈,8f08,辀,8f80
2050130000,輇,8f07,辁,8f81
2050120000,輅,8f05,辂,8f82
1040720000,較,8f03,较,8f83
1040770000,輒,8f12,辄,8f84
1040760000,輔,8f14,辅,8f85
1040810000,輛,8f1b,辆,8f86
1040840000,輦,8f26,辇,8f87
1040830000,輩,8f29,辈,8f88
1040800000,輝,8f1d,辉,8f89
2024040000,煇,7147,辉,8f89
2050250000,輥,8f25,辊,8f8a
2050230000,輞,8f1e,辋,8f8b
2050190000,輬,8f2c,辌,8f8c
1040820000,輟,8f1f,辍,8f8d
1040860000,輜,8f1c,辎,8f8e
2050300000,輳,8f33,辏,8f8f
1040870000,輻,8f3b,辐,8f90
1040880000,輯,8f2f,辑,8f91
2050380000,轀,8f40,辒,8f92
1041000000,轡,8f61,辔,8f94
1040930000,轅,8f45,辕,8f95
1040900000,轄,8f44,辖,8f96
1040910000,輾,8f3e,辗,8f97
2050390000,轆,8f46,辘,8f98
1040960000,轍,8f4d,辙,8f99
1040970000,轔,8f54,辚,8f9a
1041080000,辯,8faf,辩,8fa9
1031860000,辮,8fae,辫,8fab
1041870000,遼,907c,辽,8fbd
1041560000,進,9032,进,8fdb
1041630000,違,9055,违,8fdd
1041400000,連,9023,连,8fde
1041440000,逕,9015,迳,8ff3
1041740000,遜,905c,逊,900a
1041970000,邐,9090,逦,9026
1041880000,遺,907a,遗,9057
1041760000,遙,9059,遥,9065
2052060000,鄺,913a,邝,909d
2051780000,鄔,9114,邬,90ac
2052030000,鄴,9134,邺,90ba
2051410000,郟,90df,郏,90cf
2052040000,鄶,9136,郐,90d0
1042210000,鄭,912d,郑,90d1
2051570000,鄆,9106,郓,90d3
2052150000,酈,9148,郦,90e6
2051770000,鄖,9116,郧,90e7
2051980000,鄲,9132,郸,90f8
1042460000,醞,919e,酝,915d
2052540000,醱,91b1,酦,9166
1042490000,醬,91ac,酱,9171
2052680000,釅,91c5,酽,917d
2052670000,釃,91c3,酾,917e
1042510000,釀,91c0,酿,917f
1042550000,釋,91cb,释,91ca
1043590000,鑑,9451,鉴,9274
1043600000,鑒,9452,鉴,9274
2054380000,鏨,93e8,錾,933e
3148450000,釓,91d3,钆,9486
2052700000,釔,91d4,钇,9487
1042630000,針,91dd,针,9488
2053940000,鍼,937c,针,9488
1042620000,釘,91d8,钉,9489
1042640000,釗,91d7,钊,948a
2052720000,釙,91d9,钋,948b
2052710000,釕,91d5,钌,948c
3148530000,釷,91f7,钍,948d
6000850000,釺,91FA,钎,948e
1042690000,釧,91e7,钏,948f
2052810000,釤,91e4,钐,9490
2052930000,鈒,9212,钑,9491
2052790000,釩,91e9,钒,9492
1042680000,釣,91e3,钓,9493
2053820000,鍆,9346,钔,9494
2052820000,釹,91f9,钕,9495
2053990000,鍚,935a,钖,9496
1042660000,釵,91f5,钗,9497
2052870000,鈃,9203,钘,9498
1042710000,鈣,9223,钙,9499
5000690000,鈈,9208,钚,949a
2052890000,鈦,9226,钛,949b
2053050000,鉅,9245,钜,949c
1042750000,鈍,920d,钝,949d
1042700000,鈔,9214,钞,949e
1042730000,鈉,9209,钠,94a0
2053550000,鋇,92c7,钡,94a1
2052950000,鈑,9211,钣,94a3
1042760000,鈐,9210,钤,94a4
1043640000,鑰,9470,钥,94a5
1020580000,欽,6b3d,钦,94a6
1042740000,鈞,921e,钧,94a7
1043330000,鎢,93a2,钨,94a8
1042850000,鉤,9264,钩,94a9
4152790000,鈎,920E,钩,94a9
3148600000,鈧,9227,钪,94aa
2052830000,鈁,9201,钫,94ab
2052850000,鈥,9225,钬,94ac
3148590000,鈄,9204,钭,94ad
1042720000,鈕,9215,钮,94ae
2052920000,鈀,9200,钯,94af
2053030000,鈺,923a,钰,94b0
1043110000,錢,9322,钱,94b1
2053040000,鉦,9266,钲,94b2
1042780000,鉗,9257,钳,94b3
1042770000,鈷,9237,钴,94b4
1031980000,缽,7f3d,钵,94b5
4152930000,鉢,9262,钵,94b5
3148780000,鉕,9255,钷,94b7
1042800000,鈽,923d,钸,94b8
1042790000,鈸,9238,钹,94b9
2053080000,鉞,925e,钺,94ba
1043650000,鑽,947d,钻,94bb
2053130000,鉆,9246,钻,94bb
2053150000,鉬,926c,钼,94bc
2053140000,鉭,926d,钽,94bd
1042810000,鉀,9240,钾,94be
2053170000,鈿,923f,钿,94bf
1042820000,鈾,923e,铀,94c0
1042860000,鉑,9251,铂,94c2
1043620000,鑠,9460,铄,94c4
1042830000,鉛,925b,铅,94c5
2053210000,鉚,925a,铆,94c6
2053000000,鈰,9230,铈,94c8
2053010000,鉉,9249,铉,94c9
2052980000,鉈,9248,铊,94ca
2053020000,鉍,924d,铋,94cb
2053100000,鈮,922e,铌,94cc
2053120000,鈹,9239,铍,94cd
1043560000,鐸,9438,铎,94ce
1042890000,銬,92ac,铐,94d0
2053300000,銠,92a0,铑,94d1
2053290000,鉺,927a,铒,94d2
2053540000,鋩,92e9,铓,94d3
2053320000,銪,92aa,铕,94d5
2053420000,鋮,92ee,铖,94d6
2053500000,鋏,92cf,铗,94d7
4153340000,鋣,92E3,铘,94d8
1043500000,鐃,9403,铙,94d9
2053330000,銍,928d,铚,94da
1043550000,鐺,943a,铛,94db
1043020000,鋁,92c1,铝,94dd
3149190000,銱,92b1,铞,94de
2053340000,銦,92a6,铟,94df
2054180000,鎧,93a7,铠,94e0
2053950000,鍘,9358,铡,94e1
1042930000,銖,9296,铢,94e2
2053360000,銑,9291,铣,94e3
2053600000,鋌,92cc,铤,94e4
3149260000,銩,92a9,铥,94e5
2054510000,鏵,93f5,铧,94e7
1042950000,銓,9293,铨,94e8
2054350000,鎩,93a9,铩,94e9
2053400000,鉿,927f,铪,94ea
2053350000,銚,929a,铫,94eb
1042940000,鉻,927b,铬,94ec
1042920000,銘,9298,铭,94ed
1043150000,錚,931a,铮,94ee
2053370000,銫,92ab,铯,94ef
1042880000,鉸,9278,铰,94f0
2053240000,銥,92a5,铱,94f1
1003710000,剷,5277,铲,94f2
1043380000,鏟,93df,铲,94f2
2053090000,銃,9283,铳,94f3
2054390000,鐋,940b,铴,94f4
2053230000,銨,92a8,铵,94f5
2053410000,銣,92a3,铷,94f7
1043580000,鑄,9444,铸,94f8
3151060000,鐒,9412,铹,94f9
1043000000,鋪,92ea,铺,94fa
2053480000,鋙,92d9,铻,94fb
2053740000,錸,9338,铼,94fc
2053510000,鋱,92f1,铽,94fd
1043400000,鏈,93c8,链,94fe
1043480000,鏗,93d7,铿,94ff
1042990000,銷,92b7,销,9500
1043320000,鎖,9396,锁,9501
2053560000,鋰,92f0,锂,9502
1043010000,鋤,92e4,锄,9504
1043240000,鍋,934b,锅,9505
2053610000,鋯,92ef,锆,9506
2053630000,鋨,92e8,锇,9507
1043510000,鏽,93fd,锈,9508
1043040000,銼,92bc,锉,9509
2053590000,鋝,92dd,锊,950a
1043050000,鋒,92d2,锋,950b
1042970000,鋅,92c5,锌,950c
3149140000,鋶,92f6,锍,950d
6000640000,鐦,9426,锎,950e
3151240000,鐗,9417,锏,950f
4154520000,鐧,9427,锏,950f
1043030000,銳,92b3,锐,9510
1042980000,銻,92bb,锑,9511
2053450000,鋃,92c3,锒,9512
2053520000,鋟,92df,锓,9513
3149350000,鋦,92e6,锔,9514
2053780000,錒,9312,锕,9515
2053700000,錆,9306,锖,9516
2053720000,鍺,937a,锗,9517
3150310000,鍩,9369,锘,9518
1043100000,錯,932f,错,9519
1043200000,錨,9328,锚,951a
2053760000,錛,931b,锛,951b
2053730000,錡,9321,锜,951c
5000620000,鍀,9340,锝,951d
2053810000,錁,9301,锞,951e
2053790000,錕,9315,锟,951f
1043130000,錫,932b,锡,9521
2053800000,錮,932e,锢,9522
1043670000,鑼,947c,锣,9523
1043250000,錘,9318,锤,9524
2054210000,鎚,939a,锤,9524
1043160000,錐,9310,锥,9525
1043170000,錦,9326,锦,9526
2054660000,鑕,9455,锧,9527
6000910000,鍁,9341,锨,9528
2053680000,錈,9308,锩,9529
3150030000,鍃,9343,锪,952a
5000720000,錇,9307,锫,952b
2053690000,錟,931f,锬,952c
1043210000,鍵,9375,键,952e
1043080000,鋸,92f8,锯,952f
1043090000,錳,9333,锰,9530
2053870000,錙,9319,锱,9531
1043230000,鍥,9365,锲,9532
2053930000,鍇,9347,锴,9534
1043460000,鏘,93d8,锵,9535
2053970000,鍶,9376,锶,9536
2054000000,鍔,9354,锷,9537
2053910000,鍤,9364,锸,9538
1043270000,鍬,936c,锹,9539
1043280000,鍛,935b,锻,953b
2054030000,鍠,9360,锽,953d
1043290000,鍰,9370,锾,953e
5000750000,鎄,9384,锿,953f
1043180000,鍍,934d,镀,9540
1043190000,鎂,9382,镁,9541
1043470000,鏤,93e4,镂,9542
2053880000,鎡,93a1,镃,9543
2054480000,鐨,9428,镄,9544
5000700000,鎇,9387,镅,9545
2054330000,鏌,93cc,镆,9546
2054150000,鎛,939b,镈,9548
2054140000,鎘,9398,镉,9549
2054730000,鑷,9477,镊,954a
2054750000,钂,9482,镋,954b
2054560000,鐫,942b,镌,954c
1043340000,鎳,93b3,镍,954d
5000680000,鎿,93BF,镎,954e
2054230000,鎦,93a6,镏,954f
2054090000,鎬,93ac,镐,9550
1043310000,鎊,938a,镑,9551
2054100000,鎰,93b0,镒,9552
2054080000,鎵,93b5,镓,9553
2054610000,鑌,944c,镔,9554
1043300000,鎔,9394,镕,9555
1043440000,鏢,93e2,镖,9556
1043410000,鏜,93dc,镗,9557
1043420000,鏝,93dd,镘,9558
1043450000,鏍,93cd,镙,9559
6000560000,鏰,93F0,镚,955a
2054250000,鏞,93de,镛,955b
1043360000,鏡,93e1,镜,955c
1043370000,鏑,93d1,镝,955d
1043390000,鏃,93c3,镞,955e
2054300000,鏐,93d0,镠,9560
2054440000,鐔,9414,镡,9561
3151340000,𨬐,28b10,镢,9562
4154500000,鐝,941D,镢,9562
2054470000,鐐,9410,镣,9563
2054530000,鏷,93f7,镤,9564
5000470000,鑥,9465,镥,9565
2054400000,鐓,9413,镦,9566
2054700000,鑭,946d,镧,9567
2054420000,鐠,9420,镨,9568
3151880000,鑹,9479,镩,9569
2054310000,鏹,93f9,镪,956a
2054490000,鐙,9419,镫,956b
2054630000,鑊,944a,镬,956c
1043530000,鐳,9433,镭,956d
2054600000,鐶,9436,镮,956e
1043570000,鐲,9432,镯,956f
1043520000,鐮,942e,镰,9570
2054580000,鐿,943f,镱,9571
3151650000,鑔,9454,镲,9572
1043610000,鑣,9463,镳,9573
3151820000,鑞,945e,镴,9574
2054720000,鑱,9471,镵,9575
1043630000,鑲,9472,镶,9576
1043710000,閂,9582,闩,95e9
1043720000,閃,9583,闪,95ea
2054840000,閈,9588,闬,95ec
1043730000,閉,9589,闭,95ed
1006100000,問,554f,问,95ee
1043960000,闖,95d6,闯,95ef
1043750000,閏,958f,闰,95f0
1043930000,闈,95c8,闱,95f1
1043770000,閑,9591,闲,95f2
1043790000,閒,9592,闲,95f2
2054870000,閎,958e,闳,95f3
1043740000,閔,9594,闵,95f5
2054860000,閌,958c,闶,95f6
1013840000,悶,60b6,闷,95f7
1043800000,閘,9598,闸,95f8
1046790000,鬧,9b27,闹,95f9
1043820000,閨,95a8,闺,95fa
1032720000,聞,805e,闻,95fb
2055170000,闥,95e5,闼,95fc
1043830000,閩,95a9,闽,95fd
1043870000,閭,95ad,闾,95fe
2055100000,闓,95d3,闿,95ff
1043850000,閥,95a5,阀,9600
1043840000,閣,95a3,阁,9601
1043810000,閡,95a1,阂,9602
2054920000,閫,95ab,阃,9603
2059190000,鬮,9b2e,阄,9604
1043880000,閱,95b1,阅,9605
2054910000,閬,95ac,阆,9606
2054940000,闍,95cd,阇,9607
2054950000,閾,95be,阈,9608
2054960000,閹,95b9,阉,9609
2054980000,閶,95b6,阊,960a
2059170000,鬩,9b29,阋,960b
2054990000,閿,95bf,阌,960c
2055010000,閽,95bd,阍,960d
1043890000,閻,95bb,阎,960e
2054930000,閼,95bc,阏,960f
1043990000,闡,95e1,阐,9610
1043920000,闌,95cc,阑,9611
2055050000,闃,95c3,阒,9612
2055150000,闠,95e0,阓,9613
1043900000,闊,95ca,阔,9614
4070960000,濶,6FF6,阔,9614
1043910000,闋,95cb,阕,9615
1043950000,闔,95d4,阖,9616
1043970000,闐,95d0,阗,9617
2055090000,闒,95d2,阘,9618
2055080000,闕,95d5,阙,9619
2055140000,闞,95de,阚,961a
2055180000,闤,95e4,阛,961b
1044290000,隊,968a,队,961f
1044160000,陣,9663,阵,9635
1044300000,階,968e,阶,9636
1044240000,陸,9678,陆,9646
1044470000,隴,96b4,陇,9647
1044230000,陳,9673,陈,9648
2055390000,陘,9658,陉,9649
2055500000,隉,9689,陧,9667
1044390000,隕,9695,陨,9668
1044460000,隱,96b1,隐,9690
2047610000,讎,8b8e,雠,96e0
1044960000,靂,9742,雳,96f3
1044900000,霧,9727,雾,96fe
1044940000,霽,973d,霁,9701
1044980000,靄,9744,霭,972d
2056040000,靚,975a,靓,9753
1045080000,靨,9768,靥,9765
1045220000,韃,97c3,鞑,9791
2056460000,韉,97c9,鞯,97af
1045260000,韌,97cc,韧,97e7
2056480000,韍,97cd,韨,97e8
1045270000,韓,97d3,韩,97e9
2056540000,韙,97d9,韪,97ea
2056560000,韞,97de,韫,97eb
1045280000,韜,97dc,韬,97ec
1045370000,頂,9802,顶,9876
1045380000,頃,9803,顷,9877
2056660000,頇,9807,顸,9878
1045390000,項,9805,项,9879
1045400000,順,9806,顺,987a
1045410000,須,9808,须,987b
1046760000,鬚,9b1a,须,987b
1045450000,頊,980a,顼,987c
1045430000,頑,9811,顽,987d
1045670000,顧,9867,顾,987e
1045440000,頓,9813,顿,987f
2056690000,頎,980e,颀,9880
1045460000,頒,9812,颁,9881
1045470000,頌,980c,颂,9882
2056670000,頏,980f,颃,9883
1045420000,預,9810,预,9884
1045710000,顱,9871,颅,9885
1045490000,領,9818,领,9886
1045480000,頗,9817,颇,9887
1045520000,頸,9838,颈,9888
1045500000,頡,9821,颉,9889
1045510000,頰,9830,颊,988a
2056810000,頲,9832,颋,988b
2056780000,頜,981c,颌,988c
2022610000,潁,6f41,颍,988d
2024240000,熲,71b2,颎,988e
2056730000,頦,9826,颏,988f
1045570000,頤,9824,颐,9890
1045530000,頻,983b,频,9891
1045560000,頹,9839,颓,9893
2031270000,穨,7a68,颓,9893
1045540000,頷,9837,颔,9894
1029450000,穎,7a4e,颖,9896
1045580000,顆,9846,颗,9897
1045610000,題,984c,题,9898
2056890000,顒,9852,颙,9899
1045620000,顎,984e,颚,989a
1045630000,顓,9853,颛,989b
1045600000,顏,984f,颜,989c
1045590000,額,984d,额,989d
2057030000,顳,9873,颞,989e
2056950000,顢,9862,颟,989f
1045660000,顛,985b,颠,98a0
2056910000,顙,9859,颡,98a1
2056990000,顥,9865,颢,98a2
1045680000,顫,986b,颤,98a4
1045700000,顰,9870,颦,98a6
2057040000,顴,9874,颧,98a7
2057060000,颭,98ad,飐,98d0
2057070000,颮,98ae,飑,98d1
1045730000,颯,98af,飒,98d2
1045760000,颶,98b6,飓,98d3
2057090000,颸,98b8,飔,98d4
1045780000,颼,98bc,飕,98d5
3163570000,飀,98c0,飗,98d7
1045790000,飄,98c4,飘,98d8
2057170000,飆,98c6,飙,98d9
2057580000,饗,9957,飨,98e8
1046130000,饜,995c,餍,990d
1045820000,飢,98e2,饥,9965
1046120000,饑,9951,饥,9965
3163800000,飥,98e5,饦,9966
2057400000,餳,9933,饧,9967
1045860000,飩,98e9,饨,9968
2057480000,餼,993c,饩,9969
1045840000,飪,98ea,饪,996a
2057210000,飫,98eb,饫,996b
1045880000,飭,98ed,饬,996c
1045850000,飯,98ef,饭,996d
1045870000,飲,98f2,饮,996e
1046030000,餞,991e,饯,996f
1045920000,飾,98fe,饰,9970
1045910000,飽,98fd,饱,9971
1045890000,飼,98fc,饲,9972
3164020000,飿,98ff,饳,9973
1045900000,飴,98f4,饴,9974
1045950000,餌,990c,饵,9975
1046110000,饒,9952,饶,9976
1045960000,餉,9909,饷,9977
3164220000,餄,9904,饸,9978
6000280000,餎,990E,饹,9979
1045930000,餃,9903,饺,997a
1045940000,餅,9905,饼,997c
2057270000,餑,9911,饽,997d
1045980000,餓,9913,饿,997f
1045990000,餒,9912,馁,9981
5000890000,餜,991c,馃,9983
1046040000,餛,991b,馄,9984
1046050000,餡,9921,馅,9985
1046020000,館,9928,馆,9986
3164740000,餷,9937,馇,9987
1046090000,餽,993d,馈,9988
2057570000,饋,994b,馈,9988
3164950000,餶,9936,馉,9989
1046080000,餿,993f,馊,998a
1046140000,饞,995e,馋,998b
2057470000,饁,9941,馌,998c
2057520000,饃,9943,馍,998d
3164920000,餺,993a,馎,998e
1046070000,餾,993e,馏,998f
2057490000,饈,9948,馐,9990
2057510000,饉,9949,馑,9991
1046100000,饅,9945,馒,9992
3165220000,饊,994a,馓,9993
2057560000,饌,994c,馔,9994
1046210000,馭,99ad,驭,9a6d
1046230000,馱,99b1,驮,9a6e
1046240000,馴,99b4,驯,9a6f
1046220000,馳,99b3,驰,9a70
1046450000,驅,9a45,驱,9a71
2014810000,敺,657a,驱,9a71
1046250000,駁,99c1,驳,9a73
2057890000,駮,99ee,驳,9a73
1046540000,驢,9a62,驴,9a74
2057840000,駔,99d4,驵,9a75
1046290000,駛,99db,驶,9a76
1046280000,駟,99df,驷,9a77
1046330000,駙,99d9,驸,9a78
1046320000,駒,99d2,驹,9a79
2058360000,騶,9a36,驺,9a7a
1046270000,駐,99d0,驻,9a7b
1046260000,駝,99dd,驼,9a7c
1046300000,駑,99d1,驽,9a7d
1046310000,駕,99d5,驾,9a7e
1046510000,驛,9a5b,驿,9a7f
2057880000,駘,99d8,骀,9a80
2058500000,驍,9a4d,骁,9a81
1032100000,罵,7f75,骂,9a82
4170220000,駡,99E1,骂,9a82
1046490000,驕,9a55,骄,9a84
2058550000,驊,9a4a,骅,9a85
1046360000,駱,99f1,骆,9a86
1046340000,駭,99ed,骇,9a87
1046350000,駢,99e2,骈,9a88
2058650000,驫,9a6b,骉,9a89
1046560000,驪,9a6a,骊,9a8a
1046370000,騁,9a01,骋,9a8b
1046520000,驗,9a57,验,9a8c
2057970000,騂,9a02,骍,9a8d
2058020000,駸,99f8,骎,9a8e
2058090000,騏,9a0f,骐,9a90
1046390000,騎,9a0e,骑,9a91
2058120000,騍,9a0d,骒,9a92
2058160000,騅,9a05,骓,9a93
2058450000,驂,9a42,骖,9a96
1046410000,騙,9a19,骗,9a97
2058400000,騭,9a2d,骘,9a98
2058220000,騤,9a24,骙,9a99
1046440000,騷,9a37,骚,9a9a
1046400000,騖,9a16,骛,9a9b
2058460000,驁,9a41,骜,9a9c
2058380000,騮,9a2e,骝,9a9d
1046420000,騫,9a2b,骞,9a9e
2058390000,騸,9a38,骟,9a9f
1046460000,驃,9a43,骠,9aa0
1046480000,騾,9a3e,骡,9aa1
2058440000,驄,9a44,骢,9aa2
2058530000,驏,9a4f,骣,9aa3
1046530000,驟,9a5f,骤,9aa4
1046550000,驥,9a65,骥,9aa5
2058610000,驤,9a64,骧,9aa7
1046630000,髏,9acf,髅,9ac5
2058820000,髖,9ad6,髋,9acb
2058810000,髕,9ad5,髌,9acc
1046770000,鬢,9b22,鬓,9b13
3170470000,鬹,9b39,鬶,9b36
1046900000,魘,9b58,魇,9b47
3171560000,魛,9b5b,鱽,9c7d
3171620000,魢,9b62,鱾,9c7e
1046920000,魷,9b77,鱿,9c7f
3171900000,魨,9b68,鲀,9c80
1046930000,魯,9b6f,鲁,9c81
2059410000,魴,9b74,鲂,9c82
3172100000,鮁,9b81,鲅,9c85
2059850000,鯰,9bf0,鲇,9c87
1047150000,鱸,9c78,鲈,9c88
2059530000,鮓,9b93,鲊,9c8a
2059540000,鮒,9b92,鲋,9c8b
3172220000,鮊,9b8a,鲌,9c8c
1046940000,鮑,9b91,鲍,9c8d
2060280000,鱟,9c5f,鲎,9c8e
2059550000,鮐,9b90,鲐,9c90
2059570000,鮭,9bad,鲑,9c91
2059560000,鮚,9b9a,鲒,9c92
1046970000,鮪,9baa,鲔,9c94
2059590000,鮞,9b9e,鲕,9c95
3172510000,鮜,9b9c,鲘,9c98
2060270000,鱠,9c60,鲙,9c99
3174460000,鱭,9c6d,鲚,9c9a
1046960000,鮫,9bab,鲛,9c9b
1046950000,鮮,9bae,鲜,9c9c
2007620000,尟,5c1f,鲜,9c9c
2060160000,鱘,9c58,鲟,9c9f
2059700000,鯁,9bc1,鲠,9ca0
2060340000,鱺,9c7a,鲡,9ca1
1047080000,鰱,9c31,鲢,9ca2
2060080000,鰹,9c39,鲣,9ca3
1046990000,鯉,9bc9,鲤,9ca4
2060010000,鰣,9c23,鲥,9ca5
2060120000,鰷,9c37,鲦,9ca6
2059750000,鯀,9bc0,鲧,9ca7
1046980000,鯊,9bca,鲨,9ca8
2059660000,鯇,9bc7,鲩,9ca9
3172590000,鮶,9bb6,鲪,9caa
1047000000,鯽,9bfd,鲫,9cab
2059760000,鯖,9bd6,鲭,9cad
2059770000,鯪,9bea,鲮,9cae
3172970000,鯕,9bd5,鲯,9caf
2059780000,鯫,9beb,鲰,9cb0
3173150000,鯡,9be1,鲱,9cb1
2059810000,鯤,9be4,鲲,9cb2
1047020000,鯧,9be7,鲳,9cb3
3173080000,鯝,9bdd,鲴,9cb4
2059840000,鯢,9be2,鲵,9cb5
2059820000,鯛,9bdb,鲷,9cb7
1047010000,鯨,9be8,鲸,9cb8
2059860000,鯔,9bd4,鲻,9cbb
2059910000,鰈,9c08,鲽,9cbd
3173400000,鰏,9c0f,鲾,9cbe
2059920000,鯷,9bf7,鳀,9cc0
1047030000,鰓,9c13,鳃,9cc3
1047140000,鱷,9c77,鳄,9cc4
4176120000,鰐,9C10,鳄,9cc4
1047040000,鰍,9c0d,鳅,9cc5
2059940000,鰒,9c12,鳆,9cc6
3173570000,鰉,9c09,鳇,9cc7
4176510000,鱂,9C42,鳉,9cc9
4176150000,鯿,9BFF,鳊,9cca
1047840000,鼇,9f07,鳌,9ccc
2060140000,鰲,9c32,鳌,9ccc
1047050000,鰭,9c2d,鳍,9ccd
2060020000,鰨,9c28,鳎,9cce
1047060000,鰥,9c25,鳏,9ccf
2060030000,鰩,9c29,鳐,9cd0
2059990000,鰜,9c1c,鳒,9cd2
2060090000,鰳,9c33,鳓,9cd3
1047090000,鰾,9c3e,鳔,9cd4
2060050000,鱈,9c48,鳕,9cd5
1047070000,鱉,9c49,鳖,9cd6
1047100000,鰻,9c3b,鳗,9cd7
4176410000,鱅,9C45,鳙,9cd9
1047130000,鱖,9c56,鳜,9cdc
1047110000,鱔,9c54,鳝,9cdd
1047120000,鱗,9c57,鳞,9cde
2060150000,鱒,9c52,鳟,9cdf
5004460000,鱯,9c6f,鳠,9ce0
3174310000,鱤,9c64,鳡,9ce1
2060230000,鱧,9c67,鳢,9ce2
2060220000,鱣,9c63,鳣,9ce3
1047170000,鳩,9ce9,鸠,9e20
1044650000,雞,96de,鸡,9e21
